mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
832.60777_6.262	153359.1415	808547.3689	673006.6087	185926.8001	81175.70209	350092.4441	1726408.107	1366263.521	6120090.98	7144233.645	214892.561	3024440.432	371195.7194	3346557.324	1807164.519	2339331.32	416667.6038	1190489.172	2790566.094	363942.9666	178289.4778	1680124.453	2911455.409	363248.1946	1457652.242	1026113.928	2050410.411	314342.6985	2678833.923	63604.02734	60229.79084	67957.90033	67615.60427	1705883.169	1765599.27	1612183.975	1618750.595	1816645.755	1789005.116	1775759.557
915.75392_8.047	1277357.288	358489.2325	883639.0954	668081.5161	1053413.631	940432.9104	763781.8482	568388.0591	2100308.305	1798706.645	102670.526	1863235.064	100868.1442	687530.0545	340793.5604	1892618.771	566274.9838	2964926.014	7672021.273	72655.01955	96689.08583	786595.1779	2016143.492	166095.851	1757776.188	722908.1502	1824735.679	222047.5775	2770534.179	89093.86545	87347.28001	92395.27274	98658.91204	1277147.366	1312771.712	1314730.014	1302213.765	1326443.685	1325314.782	1307837.298
842.59201_5.293	503082.7831	363596.8968	349290.4957	668708.6036	214596.3704	755539.0298	1489152.089	1121229.975	3366361.613	4630464.405	466566.6546	1422410.336	533124.4914	3026746.185	1562131.026	1058440.194	594871.8198	1617721.003	7297257.854	96862.5219	91076.0147	1172324.509	1340812.322	337010.7978	1566234.321	463237.4708	550312.7005	129554.7754	2575441.899	24425.63532	26175.99926	26476.64624	27982.45548	1547959.783	1563394.22	1605810.224	1582930.166	1566459.17	1669312.806	1595040.516
748.683_7.525	420167.7227	2465175.623	1893138.172	255151.5195	329445.3577	527519.936	2449470.63	3649613.413	4633524.472	1237789.655	1701542.785	3928803.889	1093436.935	3393834.574	1845336.063	2158795.148	956317.2247	2317617.901	1408770.038	665725.8352	167237.9778	2344682.457	2255551.503	764176.4775	1576453.876	1112572.62	6554127.706	236008.699	1860893.695	43684.38622	44745.70785	58664.49568	43025.95968	837382.3252	1911882.163	1606934.948	1635429.212	1614996.464	1697408.221	283906.7458
889.70198_6.742	482730.2087	1951627.883	1247886.828	458187.267	383189.8104	198871.1262	1154932.511	1273590.253	5790480.471	3580720.303	596021.87	1334818.161	524407.4744	5175286.256	1706871.723	4283930.727	862283.1376	1043710.543	1436640.535	746330.3887	2914015.552	1494871.507	779985.3126	665217.7829	893007.1617	2190053.778	4076316.388	771351.483	844698.8364	28118.7924	30958.48595	38092.3162	32362.4778	2113447.791	2056898.263	2164908.799	2186385.441	2028539.004	2174738.003	127456.3002
884.72031_7.26	94233.68027	1607552.379	428335.0645	97015.35566	97415.35676	145998.7958	797841.0826	1401266.75	8220275.118	3196214.582	312170.9872	8929880.604	559269.9476	4156229.806	2058283.295	1558710.868	215743.1989	2443609.832	265232.9568	278230.6965	100479.5363	918754.2571	1331566.496	571398.6378	454538.4188	1452266.702	4526905.967	545240.1425	1148464.628	47697.56997	45444.20454	53794.41234	51309.60062	1566597.8	1581553.502	1554277.686	1500427.745	1589532.684	1594786.013	1534976.484
889.70217_6.753	478222.8714	1757843.478	1153123.947	228862.8819	384960.7665	311973.221	1154932.511	1247250.502	5631409.661	3576127.104	535862.4943	1193550.224	502835.5163	5037952.855	1570939.702	4404095.366	666681.7044	447170.0634	1366381.313	689839.9371	693822.7858	1169911.9	743324.1352	614423.3925	861323.3603	2126306.156	3573174.8	685911.343	753452.9164	31137.07319	30716.80057	38988.43047	32963.21244	2386002.829	2445332.872	2412442.004	2506145.958	2492357.204	2500732.395	153367.3288
886.61599_6.406	80625.91803	890255.188	1087652.024	79117.29627	137997.4381	148778.6797	3951261.837	1762777.02	6880698.231	6942587.045	1200600.041	2859728.326	1819226.217	4806925.118	3312331.414	1598864.847	2496991.285	1927688.722	470005.3124	311701.7489	794499.9027	2358183.891	3806975.676	374158.6563	1158189.426	306795.3764	1324270.474	550534.9209	2516014.564	49385.08589	49278.74207	51556.90758	54609.40259	2380390.607	2426413.366	2362811.888	2387938.189	2419822.303	2480254.676	2468448.132
768.7091_7.735	394929.6064	1081079.853	682929.6435	307946.3416	293379.1115	1883256.884	1777404.853	1802905.984	6039007.464	3541065.121	1526926.628	7789433.398	652994.2929	2771466.726	1317694.822	2013300.225	696384.0292	815739.1332	1613803.946	1326288.559	184078.8352	678102.3238	632463.7256	278195.4902	617010.1745	1356532.141	3857411.872	428830.4922	2487643.682	81288.18849	50128.32867	74894.63961	48215.43033	1349187.228	1403903.667	1399727.588	1427117.864	1407543.515	1421347.849	1392917.378
760.57695_7.556	103121.3676	663761.7123	74203.51146	111972.1685	117690.6738	92979.49842	1683867.175	90473.98477	88418.35404	854542.8647	82099.30802	53260.80165	100958.8977	129027.1353	76153.6118	99805.59454	81445.32471	97343.18598	71347.00128	117245.3642	95101.22196	92174.57279	108120.3976	98657.7751	8003155.641	87914.88433	65976.80276	101235.3629	94586.10172	1401505.82	77854.55626	113886.9569	78259.67027	84169.31075	88000.41878	90109.95593	87898.64565	91240.89901	92052.40159	88456.65137
1030.74123_6.781	23383.44019	403069.671	223513.6271	121072.8495	227548.6102	75889.02581	4898901.395	725025.6867	1014415.354	7198380.665	436216.8806	2363977.457	1254644.648	1159829.346	1945528.269	292161.7086	2213690.404	76170.58158	114899.0698	82642.46908	1364081.2	1127794.789	234443.3405	184801.3347	189637.6787	230352.5012	185362.8388	345465.5529	78118.78432	26498.18999	24555.87157	26596.74665	28494.16776	628245.1263	511964.4698	732551.8497	672249.5676	669877.2609	634789.7264	250416.2245
636.52327_6.819	1574829.263	1472993.188	5719091.087	612297.6099	577126.434	6177099.429	673213.9609	611047.6867	778600.7655	689290.2821	6222853.915	697352.3563	695990.5515	2155518.671	2284151.953	617925.5465	628935.5816	750087.8242	1688434.105	6273399.495	602882.6018	1382553.648	611180.9341	634361.0676	626208.3357	8071765.402	600930.9526	734045.8273	820802.2066	589253.7692	590906.5396	768657.6961	1279834.961	522877.2822	476107.3201	481142.3898	516283.2764	522111.6191	467650.5604	516717.0745
755.65218_7.275	73465.29617	692695.7591	480437.43	109669.4523	110528.9854	152705.1311	450769.799	619959.6737	4249396.659	2778657.308	166656.8624	6693561.489	331400.48	3055893.194	1128660.054	2016200.674	206607.2668	179064.5807	236129.3928	393118.4222	36954.66014	614073.079	381214.4947	334021.7703	237562.7492	1150356.451	1890815.996	329852.6956	431772.2042	20251.69203	19576.08719	22312.01672	21199.28913	738105.4378	757799.5994	738534.5206	753872.8656	747567.7061	792616.6597	770299.9248
676.62555_7.126	1979450.414	666421.1413	1364359.869	939193.3993	653021.3467	280589.57	264855.9745	1732667.091	16220201.7	796520.9593	954317.2794	2937441.414	647028.7189	11065071.07	2595593.048	375728.6437	258157.28	852423.16	829339.6943	884681.9531	1818397.151	943335.6418	624091.6365	800132.0945	797472.8473	2322558.852	6029908.68	661708.1842	1114033.01	676583.2752	551931.0231	410659.3958	653035.3896	1271424.555	1047438.854	785137.303	1046655.966	1107217.475	1471519.606	1108354.151
1543.36837_7.222	88905.00294	1205.964396	27200.10569	3005.420892	50930.42733	12605.35979	17551.97599	9390.199065	16697.35613	17905.69217	41496.64873	13329.98499	11419.69244	27001.9235	109936.3955	1489.624012	11533.69125	212646.1927	30653.37574	44222.20987	10274.61022	40625.99207	16967.81998	58450.52767	97337.62959	19450.37965	12953.94736	130633.4981	18331.48056	864372.4542	1045885.024	1155795.424	1345528.174	7034460.921	7044668.727	7335471.365	7170744.56	7404629.015	7279147.387	265115.0423
652.62553_7.117	614400.1247	771749.6164	244735.2048	621105.9077	526448.7866	818931.7515	2110199.841	1447385.402	1439594.628	4210549.931	670818.0387	3632425.523	420648.7964	3541477.841	659400.3056	2283680.702	681490.1548	2077614.122	7382810.57	599595.0899	488451.5972	1166453.31	1726192.283	342192.6159	1912390.883	202340.7321	1969913.478	214565.3414	4712650.641	47937.00132	50877.35002	53241.66777	52674.33075	1680136.721	1573351.388	1119430.066	1579641.98	1547747.404	1608978.685	1620900.68
953.69416_6.893	261399.1003	1509425.897	1105666.443	408955.3516	512146.0143	1320779.663	4592261.653	2473854.185	4986775.254	6245587.897	1857104.599	2800556.254	3130708.477	5566957.723	4054761.352	1572071.966	3831566.305	2036811.605	1397584.583	222567.1966	4298631.849	4062508.724	2463773.298	1194060.123	1009895.825	435700.8412	513310.9382	809447.1774	1717578.956	46276.16948	50793.74772	49122.3858	54908.61539	2771608.214	2889270.713	2881611.255	2867115.116	2931169.837	2915284.707	187155.4689
816.61365_6.595	55980.36397	281406.7513	107522.7249	60729.54707	59177.61125	77547.2212	2382103.326	537394.1884	5169395.743	7799366.639	163557.0525	1675644.276	563889.6079	2526016.749	1319541.598	704935.4023	1705531.196	864952.6734	1107082.752	59533.74302	151799.2973	765517.309	2351840.442	100669.5046	662812.3346	131226.5132	413498.2718	110405.7219	2253528.667	60324.72798	66520.22964	74946.2907	73621.89307	912203.0854	924953.7105	948397.7067	971256.4097	950394.4417	942132.2316	948719.4365
1114.7596_7	55750.27621	948481.7406	459782.6762	107316.8082	102015.0202	219309.5392	3988136.219	1637713.804	5397116.971	6465434.831	967380.7157	3246881.084	2007859.9	3979641.19	2330021.132	790487.0901	3238977.583	354730.7347	487109.0452	73471.09115	2299916.14	1859892.003	477149.2556	402777.3385	419779.467	71973.34358	214415.0258	767445.0028	244588.9397	49136.5407	50699.53007	52398.16042	56634.98326	1964270.902	1972167.323	1990902.004	1986832.639	2016067.947	2038584.823	172762.1751
758.57937_4.784	41240.03356	708056.0935	978857.3537	56329.19917	67825.71062	234697.1795	4379164.581	1077818.681	6875676.524	7169142.456	788148.5015	4655688.84	1454305.771	2536491.311	2846345.454	598336.8145	1118392.129	328122.811	117015.336	146767.4344	1111822.206	1629427.378	930946.3189	444568.0354	392323.54	473184.7107	2118500.332	953816.1244	604160.7885	35112.6791	37481.59218	40022.1574	42228.69274	1780362.876	1864431.254	1811889.184	1852474.737	1842779.58	1849710.689	119359.9631
810.70166_8.425	337804.7689	3944119.155	2941136.366	1265012.525	107961.3004	67908.31382	1660542.865	4672621.27	67392.11756	435138.1038	1396778.284	65517.68078	67419.13465	72306.21688	7328730.256	1449929.415	2285576.06	281138.4556	1402932.073	138126.9819	67063.3853	72256.68319	204855.8212	65876.92111	63854.82252	453394.5654	70067.19161	77156.64854	69910.57678	64562.71569	62668.30105	74022.2777	74390.55989	1043461.491	997826.0338	1016532.651	1024219.032	1031063.623	1060262.508	1035643.003
843.58489_4.638	946241.917	2757477.653	2380997.031	860566.8316	834268.6249	1148088.347	3887010.905	3135584.161	7359664.656	7134516.69	1719582.659	4740232.887	2413673.233	5788595.804	3949072.623	2090716.404	2986433.901	3018308.303	3968315.816	524620.8367	2342649.312	3085218.263	2749602.871	1133014.629	1632617.572	1477485.219	3846443.625	1105844.598	3056468.574	50829.33609	53165.12731	56489.26613	54810.63295	3730869.702	3790533.991	3811017.707	3821056.621	3816421.184	3916388.31	263997.2336
884.75591_7.721	56826.85026	1994182.443	917374.4541	54306.78425	67395.44009	85537.89584	673498.8615	1009468.432	3586587.597	1004164.216	246240.7436	6642557.535	257400.5515	1329942.066	920812.6582	1008750.331	139826.015	250633.9216	55411.0405	177538.1582	58587.55036	863115.6323	289906.1984	323583.6913	96646.8381	1790610.378	2695491.331	431843.3701	665405.8267	49085.27964	47940.31137	48825.85226	52309.58739	959087.9683	949524.0927	948129.9806	970588.9069	967120.0562	982036.2288	967006.3804
432.36966_2.701	1532604.152	738156.7568	907208.7305	1426763.412	1041312.714	469926.9042	907446.4614	790620.8671	602406.7637	1124946.524	630385.0134	1163154.136	940243.6396	715471.2079	1139524.938	803073.6101	611935.1984	1838746.364	1372574.437	1758263.589	562988.5019	368928.0541	7095628.586	400370.9361	435073.4899	873182.6364	1618480.731	441252.7572	3357675.478	900309.8517	751005.7818	921316.7628	987680.5275	1666477.084	1623475.625	1661864.942	1681740.265	1663060.903	1783105.345	519974.7245
902.69415_6.632	46234.83522	854810.5106	730234.4719	142035.539	116223.7576	169995.3012	226807.0514	1064582.854	857418.275	1710432.302	1018591.647	6824253.036	160394.1208	5095480.884	1951836.923	1963318.693	87044.62781	126247.3918	1503375.83	310907.3993	141872.3784	665030.189	374294.8287	443057.8081	344224.3856	1121936.042	50385.46711	679574.1229	34868.28131	14794.62147	15193.72222	17071.19135	14917.57612	2357176.825	2214918.777	2332457.414	2317606.364	2339171.202	2392966.015	2331646.566
899.72287_7.29	552931.7325	2074067.696	2057836.341	795513.5529	284882.2512	513109.9157	3553525.147	2159580.677	3703221.258	7870374.955	1224338.648	521699.095	1465778.843	2282445.064	1097036.551	1473551.056	2272566.162	2424521.026	2017885.509	316859.8245	1197311.694	1676002.442	2282584.85	596535.8471	747597.2197	1808645.939	3476536.594	601569.4567	2296450.389	50886.19822	49392.09021	56063.15284	54073.76147	1363884.827	1379196.821	1323090.154	1312783.598	1471618.577	1333805.206	1384814.236
928.74613_7.456	42962.54798	1151506.808	773489.5855	89839.22539	234745.5096	149137.2031	286941.0718	1181092.736	4278128.543	713233.0866	212309.2712	6442994.008	265779.4861	1292617.448	1073143.139	467006.8694	115890.3074	187875.6294	1063429.646	131109.6185	30869.00506	836748.1303	336088.7615	203641.22	113376.127	1955955.927	2291064.282	495221.3892	307091.212	24962.27617	24877.63754	27304.37065	25746.82251	1004225.473	1043255.431	909611.7054	1045488.785	1037011.731	998908.1998	999943.455
486.43506_4.752	94638.5194	1862176.432	1277108.926	443861.0949	39956.67124	40788.12902	884906.8142	2963514.014	46243.88835	2013826.982	1110328.957	43511.87983	39580.77445	41210.24299	6588701.412	712620.861	1156670.078	1579171.026	845520.6234	145010.6719	48267.99573	36755.44389	147790.9665	64140.23318	37272.22307	257570.2015	34914.90076	42656.60218	42702.07969	35988.20714	38111.79545	40620.25917	43281.65723	846750.5178	857132.7488	874837.17	873820.8238	883892.1529	882348.2597	872875.5979
1168.79329_6.771	260474.8304	163396.268	240131.8052	272766.8231	513680.8233	258329.8873	1233567.412	755792.6137	2392408.527	1619037.181	83196.78479	467206.944	131909.0302	1663516.789	229726.3387	601937.7111	294514.0783	2812662.147	2238495.435	84596.61176	134307.8777	727407.2783	1369478.846	88209.99389	2386653.419	159836.4518	1483706.696	230783.137	7228459.145	36432.85338	36353.49619	37293.6847	40620.14585	880045.2863	870789.4857	865811.2651	864123.8927	914584.2641	862876.888	888480.891
616.51662_6.753	36673.7809	2181926.52	1048275.914	6007544.743	37158.73962	38784.18033	184035.5839	3468184.361	83576.18473	1813759.293	1050386.226	57243.02615	48451.58269	72939.3474	7179560.923	453364.1565	306647.5621	117064.1073	1690141.014	37455.39809	46427.57145	45294.61217	39360.97618	40084.43119	41705.19928	105001.4356	45441.17073	40983.46697	46669.71422	36552.40083	38082.45288	37539.10172	39744.36349	487169.0805	486991.6751	489848.6226	493548.5534	496742.7548	495227.7717	491589.9014
817.64451_6.507	674345.3848	2139991.405	2112333.433	399901.1706	589860.5776	1192556.09	1886478.825	2349279.113	133970.0854	5460014.891	988294.0262	7287188.673	690225.3881	4587860.485	2520077.945	2566765.37	1021966.431	4293056.26	4198581.944	504052.859	623824.6054	2547710.394	3226720.563	986034.444	1713638.696	1283000.754	166682.547	492132.8987	5749132.496	22456.28947	22744.22304	24045.53234	22727.03694	2896125.438	2998757.1	2741570.651	2936371.74	2891903.652	1714419.026	2819439.005
910.6911_7.073	57180.70244	296869.7816	76873.46015	61616.15575	52868.01682	62591.76828	2435850.035	702470.311	4335712.51	7306561.708	546516.5751	2182284.292	846250.0775	2947920.764	2081698.61	279644.1449	1839354.476	103248.5484	64375.03543	58202.81014	485152.792	711414.0289	321919.5398	146115.7822	200899.0606	59312.54645	162087.7706	74143.09565	100044.5549	47257.85809	48914.27317	50653.53954	52429.9847	922911.9242	940964.1489	935228.9156	945235.3354	956617.6084	895410.6482	939132.9227
771.64709_7.108	116711.8258	335463.7545	257112.5312	53221.96587	54713.87887	67163.39702	216462.0094	491402.5125	1961878.13	948613.448	805919.4181	5279913.227	2775674.718	1281168.638	758877.3407	1249376.421	88738.42146	65987.43307	34681.44233	153092.3457	43765.63899	155123.2251	173035.7991	165020.6521	61570.03658	488959.5713	1114770.401	324413.7017	2584741.218	23188.37157	24589.82042	25732.53223	25337.00009	600297.9575	608668.5016	599390.1001	630209.8185	810560.4123	498003.2723	709953.8936
331.26431_2.525	661839.903	513021.4932	1078631.935	232478.354	460402.2917	631326.0675	1523041.386	1501959.051	6501438.903	2003993.146	1638939.129	2818817.221	1414994.757	2598120.172	2190277.689	1159266.395	2252706.811	1602563.765	339664.6119	143507.6657	856749.3815	1742171.496	698788.8774	503901.1887	367182.2599	182695.8018	2153612.601	544090.0731	242327.1032	10544.33358	10661.80296	12529.3639	14215.34595	1408499.965	1436052.931	1449673.846	1436732.955	1463812.109	1480940.279	1445968.221
704.62034_6.865	223196.1509	604223.327	549369.3078	368228.9492	313531.8484	855103.1921	3400261.235	1974937.327	6024257.264	6035677.514	2010119.299	2484297.358	1625128.823	5852459.217	2486236.051	972525.3173	2529595.821	1221264.212	1930540.906	144098.91	4860745.444	4843271.04	2065909.686	772147.3299	1538748.924	190909.123	1293261.085	327486.3159	2078323.453	35639.90716	37313.77842	37087.05967	39728.2795	2170833.286	2059314.403	2135939.031	2172293.61	2163555.193	2140172.265	132826.4728
517.28686_0.766	23047.08425	14126.5502	4951940.57	13535.82089	16247.30572	22544.00166	12959.26937	15283.73866	12735.3549	13603.06232	82157.29561	6841875.582	13166.39703	1622826.308	12367.24026	5831699.687	14414.93645	30208.1473	12951.57167	16949.87768	13241.97035	13689.67982	17211.12111	15598.64567	13267.5663	15348.38065	56878.72909	47050.54466	1441127.536	13487.55817	12635.39833	14598.12389	15210.45904	631350.7409	663408.8931	664756.8401	674383.0902	680867.2955	652978.4175	660431.6052
