mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
372.34713_1.743	78268241.78	120513672.6	134667456	35940389.02	60028532.54	5978951.597	46098601.1	103665954.5	336778843.1	334468954.2	136245663.5	294078154.9	134951123.8	109054415.1	128784092.9	73566376.98	240067873.7	321746307	67485899.69	22882214.48	5685966.472	4397437.698	5553802.4	5313832.594	4537636.345	20654384.85	262014209.7	36434333.02	7548367.777	4782100.4	4381073.23	4996304.483	4248523.65	129407286.2	129855443.1	130525060.8	129960007.4	130049360.5	131408009.6	130206471.1
546.40006_1.924	6800600.833	693321.2951	1723742.622	2073366.21	1604512.681	333850281.2	1414838.671	1584870.938	7789254.796	1732117.201	13979332.71	2475657.846	19289948.65	2610057.675	2323145.664	3321934.071	1088189.062	4673125.854	4632439.89	13650450.67	2685713.199	1860764.198	2049439.567	31635900.27	27772286.15	1432138.291	2601376.147	3249405.628	1524798.015	1137610.981	1212169.104	1264184.079	1300735.155	31540429.54	31454887.63	31644397.84	31534231.56	31700480.64	31536919.16	32041892.07
283.17515_0.764	2265210.992	1592998.158	254292077.6	2432370.92	1372586.311	14333920.38	1905360.821	1156484.49	1145941.241	2436950.795	10937608.6	316429694.8	3074166.656	172461744.8	1391283.771	61553096.55	1326485.234	20394212.97	2028059.6	2586278.22	1403747.061	1400407.699	19583273.53	4799252.961	1831954.03	2004869.73	7701730.092	8140913.608	43684523.22	600204.1145	917324.2848	623292.366	511257.3374	138838524	139782694.7	138124733.5	138339096.6	139576386.4	139460645.9	138704690.9
1356.83078_0.727	188084.9678	93262.0247	20692582.55	140031.4152	89266.53657	127740.5879	248349.5615	52203.98415	35809.0702	39825.58403	1102538.626	342929776.2	62584.62573	13378624.28	233675.0479	13378774.95	71680.47429	14221439.45	69941.93048	293487.9975	74078.94266	166456.3455	1108728.869	201269.2953	85788.82695	95376.97513	1651179.969	744898.1293	9661774.212	174963.6669	92120.40189	52442.46049	25956.79487	91983551.47	89329843.46	86519247.57	89985698.75	88868532.88	91146469.72	90221083.26
302.30531_1.456	99747444.33	157115098.9	110479969.7	73326826.89	60175702.67	10533433.6	89500706.71	144186895.1	327011138.6	315298412.1	181183568.1	257909972.1	89078157.68	147646937.5	171703633.2	135134564	181945260.7	230490929.6	110775952	42800774.46	11620149.79	9876220.121	17099839.89	9755505.687	8141804.778	43058391.01	250659307.8	30987372.89	18405576.87	5139829.146	4905173.204	5368929.7	5372326.488	134572257.2	133937583.1	134536671.9	133611407.6	135306926.9	135891542.6	134881220
722.50448_1.879	6079855.097	1203230.359	1646969.474	1349134.802	1369481.037	314322684.6	1506706.954	1736284.806	6482099.029	1476524.802	11166839.93	2068714.049	16280014.71	2391621.133	2067166.797	2987564.837	1420399.119	4305107.601	4102198.531	11453697.09	2135118.372	1646110.245	1536542.618	26621905.57	27523436.19	1488668.878	3006676.116	2819021.863	1327916.009	752833.7163	752086.3587	763443.9005	842828.5635	27471179.26	28583434.88	28086282.02	28272529.3	28426036.35	28029483.12	28453010.15
872.76965_8.461	1788222.988	34222567.98	12983000.41	1954942.394	2472373.629	3591710.769	104847894.5	12642057.25	31078573.53	56606122.66	7169178.015	305820467.2	6686496.422	22282972.69	92877922.17	14619050.85	17598085.37	21024926.54	4595556.024	7846260.363	22120835.63	38860420.99	37048404.02	18871709.9	19958555.89	32902801.73	214525818.9	9549581.87	53815331.2	949859.3302	1026766.774	1157086.894	1084897.277	52122974.68	52350567.86	52739245.77	53158600.05	52941424.05	52930013.02	52964338.86
546.40028_1.925	5987199.848	1029008.149	1546783.422	1887210.848	1472607.191	303935021.8	1230873.992	1236037.85	6341955.301	1278422.974	11978810.13	1914226.002	16737219.94	2091901.275	1897704.241	2792347.684	800963.7016	4084790.773	3906250.616	11961940.18	2384664.253	23331.96272	1848244.255	27691003.86	24529851.36	1270490.842	101349.6251	17874.38003	1358421.99	1038589.2	1112505.574	1179810.747	1206398.61	27443066.21	27459404.74	27555939.3	27458100.48	27534224.48	27492955.44	28004302.74
1312.80465_0.727	174016.2015	87948.72039	12256101.59	159012.5443	97539.47478	318591.7114	246683.4442	54170.75914	43879.96634	52645.93129	1136819.494	287851627.1	93937.05898	4923521.879	247727.6589	8823303.161	57910.19792	12990277.04	62903.06714	293496.2643	77610.98097	144112.81	1636461.06	194509.0005	99694.6468	82765.22821	1748627.274	1047726.413	7537262.117	183099.2318	97447.43386	58059.21349	29607.75738	81130852.39	81122185.44	81136362.67	81561875.86	81881632.85	80887843.5	81492754.68
722.50483_1.882	5953306.628	801095.9977	1291282.075	1202313.397	1223714.149	315753212.4	1034009.334	1441460.018	5572793.877	964485.1997	10518951.86	1699158.931	15615900.45	1952115.387	1710405.591	2628611.545	984324.0167	3873411.531	3705701.33	10905600.93	2076545.247	1590695.989	1489413.774	25461568.07	26779205.04	1367297.143	2464932.406	2818128.456	1291460.742	732773.3056	733852.9717	743566.2945	823683.2431	25761630.56	26545532.09	26506708.77	26402004.5	26646218.98	26359199.33	26632023.46
872.77001_8.462	1368026.941	32550085.98	12319057.94	1509223.531	2022927.552	3188657.968	97593685.14	10791833.5	28603471.3	53450620.8	6649681.992	287523797.2	5582065.827	11611951.49	85552110.79	13468714.97	16341654.89	19609794.79	4051074.787	6993907.872	21085169.59	37056803.73	76572.20515	18211202.71	18649943.71	30732436.61	201731905.4	8295034.306	50720674.39	21497.34323	521986.3134	593296.2038	526242.3778	49229047.11	49404264.41	50045094.27	50322273.99	50052544.57	49882597.23	50094870.34
876.80105_9.286	5042602.73	40269205.27	20748391.91	2925941.743	4572675.807	7460649.281	124611989.1	23792870.95	119841288.6	208404003	10345220.58	305865258.9	17946977.56	54350352.34	77846172.35	34897876.63	25084554.39	30181825.48	17584634.03	12177527.53	29656130.45	52016493.43	51670063.66	19439054.02	39230230.48	42283883.82	195102361.5	14303314.96	91464884.39	1092248.66	980957.5666	1072024.726	1074961.754	64719973.49	67456789.67	67031164.93	67268730.67	67585070.91	67043437.96	67019561.59
594.5829_6.735	241087680.4	301132448.7	4670289.504	151787774.3	210324.7362	4867924.193	2586560.341	5664018.803	6313316.76	7094426.726	2677568.88	7255254.91	1009132.846	2782999.547	9915337.132	1202038.651	2497826.943	3194888.542	2211943.155	253687.6473	516460.4916	1512342.779	1306063.74	309327.1836	1945039.14	784562.0081	3885276.602	276916.5637	2001753.367	633454.3922	618037.2599	615843.2951	515513.5302	1979856.382	2167998.298	2143356.188	2212212.042	1998709.361	2066679.565	2172830.618
846.4409_1.212	88000063.85	44753390.06	22852420.27	29319855.86	62358444.66	60839186.38	81820434.22	53398393.01	15905.9899	275115689.3	9726500.745	32875441.52	277132.8143	282268.4307	31697378.3	45277242.17	54386286.37	20540403.07	110564882.3	36122433.03	127370328.5	80667195.6	37401157.9	59929378.53	25802454.03	75749095.14	52750208.54	43757.38431	30296307.68	11448.89032	11217.94024	12043.44241	12986.07654	52406552.57	58146160.19	58776317.46	58566048.57	58066196.15	57669996.55	62630738.17
815.70028_7.446	34408336.96	50036984.68	35217686.53	22711953.96	26909363.8	36709912.08	88747636.61	39163373.66	288938162.7	300302219.8	21445308.44	144944572.1	30842206.18	123493769.1	49800434.42	80215114.96	45323112.75	135522106.6	207993738.3	10199987.16	36885895.16	92279575.11	67632617.09	19682989.43	54199896.68	25855622.63	124894582	17103455.32	171617651.6	4139378.516	4400226.96	80566.03303	4184094.277	61378153.25	69667065.44	69444371.58	73392657.53	72018421.14	68356110.34	64701068.16
878.8165_9.472	4224134.128	56584926.81	23128429.68	4182753.462	3757042.136	7206766.425	90019441.03	51373039.78	183655620.5	216387236.9	15271836.9	255237762	30680269.25	137120693.6	55442374.82	46180210.64	27192418.54	26869498.66	15950411.28	12111827.05	40198164.46	50539637.19	52351340.6	22722334.21	35102343.02	51040356.47	135959532.9	17831434.59	64484472.52	997677.6248	872576.1613	967440.9311	998625.8857	74298286.23	72425238.17	73691702.89	72810855.58	74332623.03	73724362.98	73072789.32
1268.77867_0.728	159868.2371	73719.668	7829827.134	113352.4817	77864.34374	128401.1716	225351.5468	59631.48726	43460.88057	51121.36609	981656.664	254893185.8	58644.96315	9243340.086	195174.9248	7396101.155	50399.46407	11777955.26	62714.93579	251886.1208	82731.06457	141198.1159	1316424.506	174901.5617	91930.23254	101293.2385	1332964.941	648894.8077	6759840.858	148968.5212	94074.48127	62105.54138	26758.94665	66840817.3	66227302.41	66603051.49	66499656.64	66472761.89	65730036.05	66450161.94
904.8319_9.455	1608934.041	130896809	19370556.36	1913893.073	2393649.604	4445689.457	157722498.9	70406504.57	173803637	195849177.8	18795082.7	368304646.4	28341677.69	197450786.8	57785948.66	46851777.71	34884141.15	16863055.46	6255203.814	8747739.948	66363786.58	50643276.73	42653182.57	32280920.87	19556216.08	90559070.53	267213188.9	13808216.18	32811290.88	781798.2621	635654.2249	653959.38	742045.9408	52348020.67	55681578.11	57968366.56	57362089.49	56739514.81	67107736.74	57041356.08
843.73111_8.045	62956415.33	24647019.69	29321090.71	24911338.73	45368150.34	47448772.67	9945014.834	33932829.26	148372500.7	236909300.3	7319091.256	30222268.88	12814426.01	48930511.17	9392250.666	60939341.01	36403002.77	203906768.9	231230924.6	12288372.54	2305792.18	52278519.05	110002410.4	10852984.35	90555489.24	26001766.79	44424992.73	5183487.622	206494030.2	537411.2309	1081091.616	1388263.907	1401247.552	70155835.78	76287801.35	74817761.05	77843869.24	76478365.3	76288252.25	78111684.61
819.51163_0.723	125836.7817	66985.73169	60001972.07	81686.2019	52118.83237	352850.2177	158152.9388	32078.18873	33498.07767	25012.00553	2686584.416	241436078.2	64412.31849	32922731.39	153140.8099	48801289.84	35918.72426	8473757.072	71967.04431	171087.0439	56543.55544	100104.3426	574163.4207	271948.5323	75415.77986	55445.40443	892770.4916	2577948.69	24902310.78	109873.188	67828.91817	37610.9181	11529.60571	75803172.38	75981083.83	75804306.78	76453745.86	75841242.29	75967940.09	76159142.98
620.5976_6.286	31982515.16	55250567.97	64822265.76	21789413.7	29301027.27	777978.368	82688342.22	66838456.73	204080264.6	223797982.8	25633833.55	115141190.1	53178682.46	89762618.87	99518041.57	52717436.78	154192640.1	252136011.7	95877604.5	13792321.58	65149.49585	62478.71657	3869850.764	300022.7378	196989.8563	17048697.85	195687850.6	7871537.518	2290961.535	45690.05758	26505.68674	33830.66352	32084.35438	71415185.53	72380424.66	73427602.42	73746679.97	73885902.35	73442344.59	74112669
813.68434_6.895	2553186.135	20141843.74	11768846.89	3548656.377	3154342.687	13854090.26	63480305.45	16681863.31	144751602.7	198337920.5	22458346.79	34286471.19	20352628.99	105573009.2	54219547.97	19863320.29	55652567.98	24261950.79	15361496.47	2183094.389	50974837.35	51117976.43	19184812.7	16164029.82	12551346.22	3958630.057	22399590.76	4434025.616	25199059.55	175812.5345	602401.9312	263474.6386	232233.3297	36918165.51	36973035.91	37839136.97	39486913.71	38118112.94	32876083.96	38066066.42
851.39586_1.173	263791621.4	26776049.97	127935942.1	241722362.8	184428694.5	225317247.3	118892705.1	127583365.9	198319.839	336551668.3	773658.7479	164978796.7	347034.375	380473.5636	157560152.2	224281662	85543186.55	18028600.86	176374922.4	157822462.1	264141819.1	327603056.1	26760753.15	28788011.85	138961307.1	66240142.14	218468257	48666.53013	158805385.5	6046.836833	6696.546251	6566.166277	6747.346304	166234181.1	152631224.6	148743271	98822518.18	12306810.4	150688438	156813225.8
1665.0136_0.723	135678.1315	57426.41702	90531254.83	84524.19156	47925.84404	457846.2156	152597.8195	29428.46503	34809.33637	35301.22252	3280366.674	235381734.5	96934.76644	52460589.15	244639.7634	64837280.14	31905.84224	8031800.724	80075.63061	198912.7319	43047.59973	104110.7837	518027.521	326006.4877	69865.87295	74747.30677	833602.2706	2569341.748	32055493.73	114476.9844	60988.02485	39134.84962	15350.43718	75199050.24	74784546.66	75171574.85	75289409.81	75217879.94	75269885.48	74892508.54
592.56645_5.192	70971967.03	57021457.55	63921759.15	34965497.96	47920747.9	601363.1512	70166891.3	73638361.42	141340588.5	171500151.4	17724394.64	120802303.4	41756375.68	83693727.47	91215560.51	67475990.61	137351328.1	239277106.7	156290555.7	16346309.93	41189.16048	68356.00666	2349472.15	353334.0229	276268.1682	19978083.53	217707767.7	5488538.199	2151784.444	45438.6177	44436.23574	52139.67826	49655.20669	71223110.37	72527900.39	72390950.33	72525449.13	71897662.12	72297756.18	72036297.19
400.37832_2.029	34222269.58	66959210.67	64165339.84	20811958.2	33688702.02	2672050.104	81209389.75	67873695.91	223866181.2	169277884.8	65075008.93	183479086.7	66051227.66	98497049.9	85383505.54	69262482.52	101692427.9	157408797.2	81909325.68	16749048.33	2545431.084	1694791.824	1896985.294	2234387.494	1654834.188	29112244.02	161170132.6	15731850.47	2679414.288	1493019.911	1556434.143	1943011.444	1853431.564	78378906.39	77923523.47	78918823.74	77861899.7	77824339.41	79278033.87	79021139.83
402.66721_2.19	214253515.7	136077690.6	147652739.4	182840428.3	125142463.5	157608619.9	177110108	204736637.7	780557.5599	198160476.4	113633551.1	167876820.9	1469254.44	862759.6839	169071545.9	237049836.3	167530357.7	137629415.5	185398252.1	193962481.1	195202209	215308767.2	194360109	168888896.2	176563844.2	165654607.5	208464109.3	1433792.275	180459130.1	47483.44609	21723.95419	29987.16753	25028.09434	168220590.4	163160364.9	166767740.2	167518359	166230400.4	162857390.2	173333195.2
778.55267_3.286	192678690.3	148669197.4	158804357.5	182973123.8	150898002	169739711.4	165972538	180851995.4	753016.4016	224298679.4	146882586.9	185351212.9	929439.5868	456932.7312	181413336	194929359	143279859	156865752.8	197676636.8	176262283.8	202564949.3	215828345.2	173234730.2	162309519.1	178455657.1	161662428.4	211353655.6	614760.3781	174390697.9	131397.6004	168864.5686	42837.42929	50431.73027	176202886.6	175672002.1	174966489.7	174973391.9	174630066.5	174744774.3	175309928.4
460.41777_2.429	11213973.81	116393464.8	79666410.32	32837482.62	1479823.55	483314.1309	32736279.32	98553159.25	1471875.653	81107338.54	79335423.47	1237978.348	272845.3794	270735.8984	224178072.7	35418234.76	80509266.64	82585537.65	58361347.82	7314721.163	1803779.179	1211741.358	4495830.844	4386819.397	1206396.53	12329929.55	1620178.649	177184.3644	1851970.865	28560.20716	43315.20327	83001.7445	34330.16742	44794713.43	44514642.96	44675772.94	44965582.2	44935629.26	45141935.09	44830748.63
766.53046_1.87	4755132.762	1485085.453	1144524.022	2004639.187	1128368.321	228496467.9	955929.0199	1104819.557	3975172.271	961282.5584	8106968.119	1420592.543	10810691.83	1408373.724	1302342.249	2270734.998	1263982.076	2858280.752	2792718.824	7890237.825	1599051.096	1218356.092	1148089.869	20575889.84	20607630.48	1238780.663	2353465.558	1872341.611	1503790.77	1362777.466	995734.5792	1252729.287	1353414.478	19416841.08	19543270.78	19390566.57	19297353.39	19389654.47	19320151.96	19555377.84
618.58189_5.298	60802954.75	35219336.95	50840118.83	11864019.09	32268245.21	517790.7626	18340590.8	33967454.15	137762550.1	131986747.1	24344512.94	92014308.67	39408226.75	28958655.2	61308661.92	24255576.8	139583801.7	187047673.2	29800502.65	4216640.598	36484.33558	41871.73802	131274.2092	229202.6213	156769.013	4643484.74	231010205.5	5556231.57	607086.6661	29130.78897	35048.79095	32511.03281	34517.08229	49897291.09	50051571.43	50425113.89	50280495.88	50511065.63	50223222.42	50908746.96
786.60038_5.592	2063862.402	16288525.64	13843174.13	3114181.766	1278935.035	4104261.272	40634545.94	21474495.27	197513277.6	217775426.4	5065830.224	51440208.48	7546245.047	99748214.75	31308710.57	17943487.25	7282590.903	34877013.83	61875033.01	3398083.93	1265900.588	23746753.56	61044375.08	3693382.781	16585223.06	13871365.41	32144779.21	4051247.539	42586788.46	531866.06	553126.7349	647348.0012	549739.1185	34737093.35	35225873.83	34435951.41	34928674.07	35138900.37	35089915.56	35795475.79
766.53085_1.875	4654891.246	1362874.73	973265.1388	1962470.685	1068087.219	214989471.3	805483.7074	1036522.349	3810867.982	706668.4833	7878561.189	1235102.214	10444033.24	1229492.516	1201891.873	2144660.956	1000027.489	2627783.627	2678604.747	7702196.266	1557830.37	1201343.889	1128210.244	19755040.75	19808722.14	1192684.211	2185434.758	1828341.745	1484751.586	1346464.018	980074.7176	1234573.012	1332748.5	18782325.02	18861581.22	18739867.27	18741115.79	18774114.92	18655436.35	18851207.02
608.3857_0.753	897233.5064	791132.3498	41921202.56	655366.1076	584523.5684	8436913.134	762449.4315	880551.9541	432189.0026	1015961.968	22231746.4	58682678.56	1156543.655	26081599.05	682529.4758	211256121	600659.0389	3161636.856	940843.8997	1114955.153	788573.8015	1091337.764	2149970.766	2735556.21	1113494.535	1050697.948	1510604.819	15431628.82	120666333	241042.761	229831.272	256526.4984	182840.9779	38526040.71	38438322.58	37977735.79	38475656.9	38584263.26	38443423.46	38548898.09
374.36267_2.393	47236764.09	22670363.6	26954879.9	45330526.78	29942593.55	11538462.69	33044280.02	22660314.7	19062019.74	38313675.01	20919047.33	57512937	24634254.69	24867270.97	41860241.17	20158240.1	19278754.38	51788657.27	44947885.66	54564348.17	17935117.22	10527646.28	211888382.8	12239545.33	10645625.6	25368373.47	50948912.04	9859727.72	112380593.1	24791755.84	25034325.46	23782721.76	23079925.27	43281436.79	43522905.18	42926625.66	43243727.14	43157928.98	43408917.02	42945176.66
775.48488_0.734	164119.1587	93986.20418	19065683.17	115520.7659	66111.88479	273634.8604	211226.9992	49154.58254	26286.12366	33698.19361	1921586.906	190429136.3	80520.5365	17380340.85	206487.001	18509739.8	26933.75777	11015193.54	69800.48621	218892.2663	98138.60342	119035.9009	696094.1527	236407.9526	99085.44483	104611.4076	1198920.022	1611356.052	12414610.42	145861.2541	87281.75457	51893.48233	12718.45464	66242789.46	66116681.6	66173235.76	66019074.32	65961483.51	66994748.98	66092762.8
848.7701_8.856	6890333.747	22506173.34	12305237.92	2844211.904	3604039.951	5494698.239	88098315.04	62040978.25	87973939.26	159870102.2	6990005.76	194088738.4	12809818.13	32861937.38	65255865.53	27901656.08	19201655.44	30812872.76	14558805.45	7990359.037	21672111.11	44793256.18	45001898.38	18631059.91	32079024.4	25386382.33	156469588.1	11992676.64	93747435.82	1035385.033	762771.3997	1416088.93	1024643.383	50395340.49	50664047.9	51990769.12	52471847.13	51641395.87	52023531.92	51489999.3
